reviewid,genre,count_of_genre
1295,electronic,2
5738,experimental,1
5450,rock,1
2465,rock,3
2465,experimental,3
2465,electronic,3
4042,rock,1
7364,experimental,1
994,rock,1
55,electronic,1
1582,rock,2
1582,experimental,2
5252,pop/r&b,2
5252,electronic,2
3523,rock,2
3523,metal,2
745,rock,2
745,experimental,2
4743,rock,1
7263,rock,1
5292,experimental,1
5068,jazz,2
5068,experimental,2
8726,rock,2
8726,electronic,2
4549,rap,1
68,,0
5826,,0
1361,rock,2
1361,metal,2
2316,rock,2
2316,metal,2
5131,rock,1
8356,folk/country,1
3147,rock,1
3122,,0
6243,pop/r&b,1
3784,folk/country,1
1339,rock,2
1339,electronic,2
4835,jazz,2
4835,experimental,2
4686,experimental,1
3863,metal,1
4236,experimental,1
4903,jazz,1
3565,rock,1
1675,rock,2
1675,electronic,2
7455,rock,1
6867,experimental,1
2314,rock,2
2314,metal,2
7649,electronic,1
4869,,0
8845,rock,1
6203,electronic,1
8866,rock,1
4539,,0
5341,rock,1
4226,experimental,1
1613,rock,1
4084,rock,1
7942,rock,2
7942,experimental,2
356,rock,1
876,metal,1
2226,rock,1
7171,rock,2
7171,electronic,2
6191,rock,1
8894,,0
2756,rap,1
5078,rock,2
5078,electronic,2
3781,rock,1
50,experimental,2
50,electronic,2
8649,,0
31,metal,1
565,rap,1
3446,electronic,1
6872,rock,1
998,rock,1
8883,,0
6776,rap,1
6062,rock,1
5810,rock,1
980,pop/r&b,2
980,folk/country,2
2178,,0
709,experimental,1
8432,rock,1
4831,rock,1
4763,rock,2
4763,experimental,2
7965,rock,1
1602,rock,2
1602,electronic,2
2736,pop/r&b,1
6387,rock,2
6387,electronic,2
7668,rap,1
527,rock,1
4278,rock,1
8363,jazz,1
3927,rock,2
3927,electronic,2
1044,,0
7015,rap,3
7015,pop/r&b,3
7015,metal,3
141,,0
5425,jazz,3
5425,pop/r&b,3
5425,electronic,3
1331,folk/country,1
5109,folk/country,1
7312,rock,1
1510,jazz,2
1510,experimental,2
546,folk/country,1
148,,0
4691,rap,1
5813,pop/r&b,1
7178,rock,1
11,rock,1
3033,experimental,1
1497,rock,1
7109,,0
3499,,0
542,electronic,1
1561,rock,2
1561,experimental,2
4918,rock,1
2291,rock,1
5094,rap,2
5094,electronic,2
3582,rock,3
3582,pop/r&b,3
3582,experimental,3
8636,,0
2157,rock,1
7490,pop/r&b,2
7490,electronic,2
6974,rock,2
6974,electronic,2
3253,pop/r&b,1
7458,rock,1
3487,rock,1
3136,rock,1
5741,rock,1
6002,rock,1
990,rock,2
990,jazz,2
2126,electronic,1
7368,rap,1
6647,rock,1
8085,jazz,2
8085,electronic,2
7655,rock,2
7655,metal,2
8659,rock,2
8659,electronic,2
4658,rock,1
4213,rock,2
4213,metal,2
8703,rock,1
4075,folk/country,1
8711,rock,1
4837,rock,1
5233,rock,1
7594,,0
47,rock,2
47,electronic,2
3727,rock,1
22,rock,2
22,experimental,2
2691,rock,2
2691,electronic,2
956,rock,2
956,electronic,2
812,pop/r&b,1
5213,pop/r&b,2
5213,electronic,2
4249,rock,1
2853,,0
3492,,0
7142,rock,1
3591,rock,1
5249,metal,1
8824,rock,2
8824,experimental,2
3945,electronic,1
8462,electronic,1
2870,rock,1
5953,rock,1
641,rock,1
4331,rap,1
6857,rock,1
8003,jazz,3
8003,pop/r&b,3
8003,electronic,3
4672,rock,1
4434,rock,1
8350,electronic,1
2967,rock,1
4785,rock,2
4785,experimental,2
8138,rock,2
8138,metal,2
4631,rock,2
4631,electronic,2
796,electronic,1
7212,,0
4371,,0
5709,rap,1
2249,rock,2
2249,experimental,2
763,rock,1
6967,rock,2
6967,electronic,2
1374,rock,1
5516,rock,1
39,rock,1
8836,rock,1
327,,0
2887,rock,1
748,rock,2
748,experimental,2
250,rock,2
250,experimental,2
3797,experimental,1
6004,,0
5247,experimental,1
7986,rap,1
4126,folk/country,1
5451,rock,1
8820,rock,2
8820,experimental,2
7448,electronic,1
5480,rock,1
7982,,0
4891,rock,1
5474,rap,1
7411,,0
7251,rap,1
4132,folk/country,1
5372,rock,1
3199,rock,2
3199,electronic,2
1569,,0
2152,,0
3031,electronic,1
8091,folk/country,1
6367,rock,1
4444,global,1
5122,rock,1
2121,,0
6641,electronic,1
617,rock,1
7146,electronic,1
4461,rock,1
3106,rock,1
2845,rock,1
5185,,0
1469,electronic,1
5829,experimental,1
7027,electronic,1
4552,rock,1
8879,rock,1
8440,,0
2474,electronic,1
6155,rock,1
3939,electronic,1
5220,rock,2
5220,metal,2
4428,rock,1
1632,rap,1
3394,rock,1
221,rock,2
221,electronic,2
5142,metal,1
2987,metal,2
2987,experimental,2
198,rock,1
1862,,0
8078,rock,2
8078,experimental,2
3370,,0
4496,electronic,1
4061,rock,1
2751,rock,1
8590,,0
6606,rock,2
6606,metal,2
1668,rock,1
5278,rock,1
3538,rap,2
3538,pop/r&b,2
154,rock,1
2997,rock,1
5128,electronic,1
5160,folk/country,2
5160,electronic,2
4056,rock,1
7388,jazz,1
8860,,0
1538,rock,1
3200,rock,1
7061,electronic,1
8573,,0
1940,,0
4177,,0
1684,rock,2
1684,experimental,2
6475,rock,1
8122,,0
2001,,0
6167,rock,1
5823,experimental,1
783,rock,1
6746,rock,1
8943,rock,1
6226,rap,2
6226,jazz,2
2276,rock,1
8617,rock,1
53,rock,1
171,electronic,1
8228,electronic,1
7404,rock,2
7404,metal,2
3385,folk/country,1
4402,rock,1
8126,rock,1
6491,rock,2
6491,pop/r&b,2
2385,jazz,2
2385,electronic,2
7237,rock,1
4742,,0
7917,electronic,1
1600,rap,1
517,rock,1
1323,folk/country,1
3497,rap,2
3497,electronic,2
5083,rock,1
4828,rock,1
6999,electronic,1
119,pop/r&b,2
119,electronic,2
6314,rock,1
7531,rap,1
280,,0
5203,rock,1
2303,rock,1
2727,electronic,1
3535,rock,2
3535,electronic,2
2983,electronic,1
5493,rock,2
5493,electronic,2
6173,jazz,1
940,rock,1
6501,rap,1
6128,rock,1
11789,rock,1
7857,,0
4113,rock,1
1848,,0
3896,,0
7621,rock,1
7926,folk/country,1
1559,rock,2
1559,experimental,2
362,electronic,1
1887,,0
8418,,0
6176,rock,1
7428,rock,1
200,folk/country,1
4851,electronic,1
4445,electronic,1
2005,,0
528,rock,1
7575,rock,1
937,rock,1
2148,rap,1
105,pop/r&b,1
5266,rock,2
5266,experimental,2
6192,rock,1
5948,,0
7971,rock,1
6881,,0
8219,rock,1
862,rap,1
3457,rock,3
3457,metal,3
3457,experimental,3
1471,pop/r&b,1
3928,rock,2
3928,electronic,2
3101,electronic,1
3060,rock,1
1215,rock,1
5096,electronic,1
7424,folk/country,1
1352,electronic,1
7307,rock,1
5287,rock,1
6046,rock,1
4669,rock,1
7265,rock,1
8927,jazz,2
8927,experimental,2
8708,,0
8865,rock,1
5276,rock,2
5276,electronic,2
8684,folk/country,1
3252,pop/r&b,1
4490,,0
4277,folk/country,1
6514,rock,1
5175,,0
858,rap,2
858,electronic,2
4039,rock,1
91,electronic,1
8471,rock,2
8471,electronic,2
351,rock,2
351,electronic,2
7192,rock,1
649,rock,1
6773,rock,1
7960,electronic,1
5055,rock,1
289,pop/r&b,1
21,rock,2
21,experimental,2
6797,electronic,1
3238,rock,1
2396,rock,2
2396,electronic,2
5839,rock,2
5839,metal,2
8722,rock,2
8722,global,2
854,rock,2
854,experimental,2
1337,rock,1
1954,,0
872,,0
5774,rock,1
7650,rock,1
3414,,0
2343,rock,1
8066,rock,1
4817,rock,1
6644,rock,1
6468,rock,1
5831,rap,1
1857,,0
5259,rock,2
5259,electronic,2
6441,,0
1937,,0
4764,rock,2
4764,experimental,2
292,rock,2
292,electronic,2
6598,rock,3
6598,pop/r&b,3
6598,electronic,3
11765,rock,1
4114,rock,1
116,rock,1
3081,rock,1
5765,rock,4
5765,rap,4
5765,experimental,4
5765,electronic,4
3519,pop/r&b,1
718,,0
3190,rap,2
3190,metal,2
8712,rock,1
6076,rock,3
6076,metal,3
6076,experimental,3
921,electronic,1
1961,,0
5931,rock,1
8675,experimental,1
5725,,0
5069,rock,1
8833,rock,2
8833,electronic,2
6611,rap,1
6451,electronic,1
7220,rock,1
5409,rock,1
2333,pop/r&b,2
2333,electronic,2
5727,rock,1
7995,rock,1
184,rock,1
8180,rock,2
8180,jazz,2
4455,,0
2362,,0
6465,,0
341,rap,1
8885,rock,1
1594,metal,1
1587,,0
1896,,0
3930,rock,2
3930,metal,2
8217,electronic,1
511,rap,2
511,pop/r&b,2
5396,rock,1
2884,rock,1
5475,rap,1
5723,,0
6230,rock,1
7413,electronic,1
2009,,0
7683,rock,4
7683,global,4
7683,experimental,4
7683,electronic,4
7111,rock,2
7111,metal,2
5443,rock,1
530,rock,3
530,jazz,3
530,experimental,3
2165,rock,1
1938,,0
7343,rock,1
5333,rock,2
5333,experimental,2
5116,rock,1
2993,electronic,1
4082,rock,1
5698,rock,1
8744,rock,1
3588,rock,1
1350,,0
1660,rock,1
7108,,0
7204,rock,1
5171,folk/country,1
7056,rock,2
7056,experimental,2
5161,folk/country,1
753,,0
4907,rock,1
2280,pop/r&b,1
3468,,0
2712,rap,1
8650,rock,1
2440,rock,1
6151,rock,1
5484,electronic,1
5968,rock,2
5968,experimental,2
687,rock,2
687,metal,2
5499,rock,1
882,rock,1
6055,electronic,1
7064,rock,1
3831,jazz,3
3831,pop/r&b,3
3831,electronic,3
7157,rock,2
7157,metal,2
3750,,0
4409,electronic,1
4768,rock,1
309,rock,1
786,jazz,1
599,rock,1
1376,folk/country,1
3442,rock,2
3442,metal,2
5274,,0
3432,rock,2
3432,metal,2
8054,rock,1
3208,jazz,1
3944,rock,1
2815,rock,1
1405,electronic,1
6505,,0
2430,rock,1
3120,rock,1
6871,experimental,1
2373,electronic,1
6836,rock,1
4702,rock,2
4702,electronic,2
981,rock,1
6312,electronic,1
2702,rock,1
8821,rock,2
8821,experimental,2
335,rock,1
2771,rap,1
7324,electronic,1
1007,rock,2
1007,electronic,2
2996,jazz,1
8433,rock,1
7047,rock,1
2129,jazz,2
2129,electronic,2
8198,rock,1
8694,rock,2
8694,experimental,2
5201,rock,2
5201,jazz,2
923,rock,2
923,experimental,2
4099,electronic,1
3739,rock,1
3832,electronic,1
4756,rock,1
3795,pop/r&b,2
3795,folk/country,2
787,rap,1
8036,rock,2
8036,metal,2
4254,folk/country,1
399,rock,1
1842,,0
6257,rock,2
6257,electronic,2
11728,rock,2
11728,metal,2
5761,rock,1
8613,rock,1
11863,rock,1
3511,rock,1
2788,rock,2
2788,metal,2
3062,rock,1
936,rock,1
1669,rock,1
4073,rock,1
853,jazz,2
853,electronic,2
2686,rock,2
2686,electronic,2
6790,,0
1612,rock,1
8177,rap,1
7677,pop/r&b,2
7677,electronic,2
4651,rock,2
4651,electronic,2
5505,rock,2
5505,electronic,2
2746,rock,2
2746,experimental,2
173,rock,2
173,experimental,2
7097,pop/r&b,1
6768,rock,1
5348,electronic,1
629,rock,1
5138,rock,1
7,electronic,1
4232,rap,1
212,global,2
212,pop/r&b,2
6354,,0
3887,rock,1
7186,rock,2
7186,pop/r&b,2
128,rock,1
4499,,0
3056,,0
2681,rap,1
3838,electronic,1
8058,rock,1
8564,rock,1
1841,,0
215,rap,1
8332,rock,1
793,rock,1
8151,experimental,1
847,rock,2
847,electronic,2
1615,,0
5713,rock,1
4376,pop/r&b,2
4376,folk/country,2
3798,experimental,1
2827,,0
244,folk/country,1
7236,electronic,1
8128,rock,1
4316,rock,1
6129,rock,2
6129,electronic,2
6883,rock,2
6883,metal,2
10,jazz,1
7921,electronic,1
962,rock,1
8402,rock,1
5168,jazz,1
1614,rock,1
1290,metal,1
1617,rock,1
5504,rock,2
5504,electronic,2
7984,rock,2
7984,experimental,2
6154,rock,1
8839,rock,2
8839,experimental,2
584,,0
211,rap,2
211,electronic,2
2174,electronic,1
7080,rock,1
5927,,0
6852,rock,1
8134,rock,2
8134,metal,2
3176,rap,1
919,rock,1
6125,,0
6440,electronic,1
1390,electronic,1
3055,jazz,3
3055,pop/r&b,3
3055,electronic,3
5454,rock,1
6986,rock,1
2014,,0
6344,electronic,1
4801,rock,1
3192,rock,2
3192,electronic,2
5764,rock,1
4761,rock,1
8949,global,2
8949,experimental,2
1945,,0
3890,rock,2
3890,electronic,2
538,rock,1
6039,,0
5197,rock,1
6405,rock,2
6405,electronic,2
7912,,0
5452,rock,1
1291,electronic,1
6650,rock,2
6650,electronic,2
4914,rock,1
5532,rock,1
8676,rock,1
5821,,0
8457,rock,2
8457,electronic,2
4433,rock,1
1596,,0
3585,electronic,1
6215,rock,1
4179,rap,1
8948,,0
7225,,0
8936,electronic,1
4292,rock,1
6792,electronic,1
2961,rock,1
5418,rock,2
5418,electronic,2
8345,rock,1
8940,electronic,1
1977,,0
4729,rock,1
6492,rock,1
6364,rock,1
4827,electronic,1
5105,rock,3
5105,jazz,3
5105,experimental,3
1235,rock,1
8050,,0
1897,,0
8861,experimental,1
5110,,0
1382,rock,1
3029,rock,2
3029,electronic,2
5406,rock,1
304,,0
5939,rock,2
5939,electronic,2
5329,rock,1
1500,rock,1
8571,rock,1
5868,,0
2223,,0
2399,rock,1
2480,rock,1
3701,rock,1
7371,,0
3004,,0
2288,rock,1
7093,rock,1
8834,rock,2
8834,electronic,2
4491,electronic,1
5530,rock,1
655,rock,1
324,rock,1
7326,rock,2
7326,folk/country,2
3433,rock,2
3433,metal,2
5960,rock,1
1240,rock,1
5429,rock,1
4210,rock,1
5313,rock,2
5313,electronic,2
5824,rock,2
5824,metal,2
2683,pop/r&b,1
1526,,0
963,electronic,1
2188,electronic,1
7954,rock,1
2405,rock,1
8225,electronic,1
2417,rock,1
8020,rock,1
8895,electronic,1
2668,rock,2
2668,electronic,2
8746,rap,1
6008,pop/r&b,1
1544,jazz,1
4843,rock,1
5748,rock,2
5748,rap,2
912,rock,1
4692,rock,3
4692,experimental,3
4692,electronic,3
5112,rock,1
1477,rock,2
1477,experimental,2
3817,rock,2
3817,experimental,2
1941,,0
331,,0
7366,experimental,1
1294,rock,2
1294,electronic,2
83,rock,1
4326,rock,1
3210,rock,3
3210,global,3
3210,experimental,3
6841,rock,1
2655,rock,1
7317,metal,1
6769,,0
2833,jazz,1
6393,electronic,1
3721,rock,1
1438,,0
374,rap,2
374,electronic,2
4183,rap,1
5180,jazz,1
6242,pop/r&b,1
3444,rock,1
7001,,0
3835,electronic,1
113,rock,1
3467,electronic,1
6760,electronic,1
4716,rock,1
4421,rock,1
5715,metal,1
7338,,0
1872,,0
927,rock,1
4504,,0
8566,rock,1
5314,electronic,1
3474,,0
8479,rock,2
8479,pop/r&b,2
2644,electronic,1
1246,electronic,1
7199,experimental,1
6212,rock,1
5225,rock,1
5208,rock,1
7232,rock,1
520,rock,2
520,metal,2
8461,electronic,1
3383,electronic,1
558,rock,2
558,electronic,2
4058,rock,1
7578,metal,2
7578,experimental,2
2761,,0
2770,,0
4659,rock,1
6633,rock,2
6633,metal,2
1475,rock,1
178,rock,1
6845,,0
6478,,0
145,rock,1
2228,rock,1
5856,rock,3
5856,experimental,3
5856,electronic,3
5025,,0
4110,rock,1
5806,rock,1
7089,rock,1
6814,rock,2
6814,electronic,2
4619,rap,1
1512,rock,3
1512,experimental,3
1512,electronic,3
4447,rock,1
663,jazz,2
663,experimental,2
6718,rock,1
168,rock,2
168,experimental,2
2017,,0
8213,rock,1
2207,rap,1
8721,,0
3744,jazz,2
3744,electronic,2
837,electronic,1
11643,jazz,2
11643,experimental,2
2341,pop/r&b,1
6997,,0
8937,,0
7381,rock,1
7915,rock,1
223,electronic,1
2219,electronic,1
7867,,0
1395,rock,2
1395,electronic,2
1651,rock,1
8015,experimental,1
197,folk/country,1
4622,rap,1
6394,rock,1
1991,,0
3129,rock,1
5155,rock,1
6483,rap,2
6483,electronic,2
1875,,0
5328,rock,1
568,rock,2
568,experimental,2
3189,rap,2
3189,metal,2
2177,jazz,1
6222,rock,1
3229,rock,1
4043,,0
1932,,0
8449,rock,1
8148,rock,1
6072,rock,1
7116,jazz,2
7116,experimental,2
6824,rock,1
2885,rap,1
892,rock,2
892,electronic,2
5282,rock,2
5282,folk/country,2
3802,rock,1
7592,rock,1
7535,pop/r&b,1
5845,rock,2
5845,electronic,2
3847,rock,1
7586,rock,2
7586,experimental,2
5735,experimental,1
7310,jazz,3
7310,pop/r&b,3
7310,electronic,3
8465,rock,2
8465,experimental,2
2718,rock,1
5940,rock,1
7185,,0
5238,rock,1
2392,,0
6702,pop/r&b,3
6702,folk/country,3
6702,electronic,3
3878,folk/country,2
3878,electronic,2
6016,rock,1
2372,rap,3
2372,jazz,3
2372,electronic,3
7635,,0
2722,rock,3
2722,experimental,3
2722,electronic,3
1607,electronic,1
8367,jazz,2
8367,electronic,2
2828,rock,2
2828,experimental,2
3374,,0
4816,rock,1
1417,electronic,1
7872,,0
5146,rock,1
5779,rock,2
5779,metal,2
3518,,0
3172,rock,1
3099,rock,1
8620,rock,1
3760,,0
7050,rock,2
7050,electronic,2
4369,,0
583,rock,2
583,experimental,2
6041,experimental,1
2002,,0
7254,rock,1
8342,metal,2
8342,experimental,2
1400,,0
683,rock,1
7877,,0
7966,rock,2
7966,electronic,2
1843,,0
6787,rock,1
1705,electronic,1
65,rap,1
744,,0
1316,electronic,1
2295,rock,1
11718,rock,1
7479,rock,1
3254,,0
2428,rock,1
3026,experimental,1
3772,rock,1
1401,rock,2
1401,electronic,2
7360,rock,1
6781,rock,1
4688,rock,1
2439,,0
5816,rock,2
5816,experimental,2
5111,rock,1
8492,electronic,1
3245,,0
135,pop/r&b,1
6439,electronic,1
1435,electronic,1
2956,rock,2
2956,experimental,2
3057,,0
6516,pop/r&b,1
2721,,0
1921,,0
6011,rock,2
6011,experimental,2
2475,rock,1
5466,electronic,1
6705,pop/r&b,1
6730,rock,2
6730,metal,2
3917,rock,1
8469,rock,2
8469,metal,2
4391,rock,3
4391,metal,3
4391,experimental,3
5750,rock,1
4111,rock,1
1987,,0
3537,,0
3782,rock,1
7517,rock,1
4456,,0
3164,electronic,1
4685,pop/r&b,1
7951,electronic,1
391,jazz,2
391,pop/r&b,2
1425,rock,2
1425,electronic,2
1483,metal,1
5214,pop/r&b,2
5214,electronic,2
1633,rap,1
11740,jazz,2
11740,electronic,2
716,rock,1
6194,rock,1
4876,electronic,1
755,rock,1
176,rock,2
176,metal,2
6721,,0
7861,,0
1018,pop/r&b,1
4614,,0
681,rock,2
681,electronic,2
4442,rock,1
6075,rock,3
6075,metal,3
6075,experimental,3
210,rap,2
210,electronic,2
8935,rock,1
5395,jazz,3
5395,pop/r&b,3
5395,electronic,3
8107,rock,1
2878,rock,1
7919,electronic,1
5521,rock,1
7014,rock,1
3054,rock,2
3054,electronic,2
6657,rock,1
4540,,0
4824,rock,2
4824,metal,2
5323,rock,2
5323,metal,2
5382,rock,1
5177,,0
1543,electronic,1
5785,rock,1
6180,rock,1
3416,rock,1
3873,rock,2
3873,folk/country,2
6507,rock,1
6172,rock,2
6172,jazz,2
386,rock,1
3779,,0
6032,electronic,1
5098,rap,3
5098,jazz,3
5098,electronic,3
260,rock,1
5166,rock,1
896,,0
4186,rock,2
4186,experimental,2
6840,electronic,1
2302,electronic,1
6068,electronic,1
4663,,0
2358,jazz,2
2358,electronic,2
803,electronic,1
798,electronic,1
1411,rock,1
913,rock,1
2154,rock,2
2154,metal,2
2406,rock,1
6996,rock,1
3455,,0
3571,rock,2
3571,electronic,2
3726,rock,1
6472,electronic,1
2998,rock,1
6664,rap,1
2777,rock,1
117,,0
7527,,0
4878,rock,1
6298,rock,1
8487,,0
6153,rock,1
3203,rock,1
8205,rock,1
6408,rock,1
8578,jazz,3
8578,folk/country,3
8578,experimental,3
1601,rock,1
7246,rock,1
7161,rock,1
3715,rock,1
6040,experimental,1
3244,rock,1
62,rock,1
7423,folk/country,1
3528,rock,1
4423,rock,1
8691,rap,1
143,rock,2
143,electronic,2
11815,experimental,1
89,rock,2
89,electronic,2
8435,rock,1
6282,rock,2
6282,electronic,2
7419,rock,2
7419,experimental,2
376,rock,1
4836,rock,2
4836,folk/country,2
285,pop/r&b,2
285,electronic,2
7518,electronic,1
5473,rap,1
5767,rock,1
1579,rock,2
1579,electronic,2
2725,electronic,1
5852,rock,1
2397,rock,2
2397,electronic,2
8098,rock,2
8098,metal,2
2230,rock,1
7005,,0
3018,rock,1
6289,rock,1
4646,rock,2
4646,electronic,2
1479,rock,1
8941,rock,1
7076,rock,1
180,rock,1
4900,rock,1
2730,electronic,1
8090,folk/country,1
894,rock,2
894,electronic,2
4057,rock,1
5271,rock,2
5271,experimental,2
8321,electronic,1
5113,,0
8945,rock,1
6745,rock,1
2199,jazz,1
7337,,0
4264,electronic,1
3384,folk/country,1
4216,rap,1
4393,rock,2
4393,experimental,2
4790,,0
4176,,0
6443,pop/r&b,2
6443,experimental,2
4905,pop/r&b,1
4705,rock,2
4705,electronic,2
5998,rock,1
1527,rock,1
6270,electronic,1
8635,,0
4380,jazz,2
4380,electronic,2
5503,rock,2
5503,electronic,2
3143,pop/r&b,1
7166,,0
8150,rock,1
8561,rock,1
598,rock,1
6018,rock,1
1493,rock,1
8615,,0
4253,,0
4748,rock,1
1248,pop/r&b,1
873,folk/country,1
5366,rock,1
340,rap,1
8141,,0
2750,rock,1
680,rock,1
8431,,0
3386,pop/r&b,1
6280,electronic,1
1905,,0
225,electronic,1
6010,rock,2
6010,experimental,2
8375,rock,1
1223,rock,1
3792,rock,2
3792,metal,2
6619,rock,2
6619,experimental,2
4408,electronic,1
5127,electronic,1
7511,folk/country,1
2339,rock,1
3718,rock,1
6073,rock,1
1378,rock,1
8061,,0
8478,rock,1
7135,electronic,1
3242,rock,1
1635,folk/country,1
4864,rock,1
7397,rock,1
3198,rock,2
3198,electronic,2
6229,rock,2
6229,electronic,2
6080,,0
6291,rock,2
6291,metal,2
8415,electronic,1
7403,experimental,1
4930,rock,1
5254,,0
100,rock,2
100,electronic,2
5733,rock,2
5733,experimental,2
4866,rock,3
4866,global,3
4866,electronic,3
1550,jazz,1
1926,,0
4671,rock,1
5717,rock,1
7402,experimental,1
7537,rock,1
7172,rock,2
7172,electronic,2
6380,,0
6397,rock,2
6397,electronic,2
8503,rock,1
8031,,0
7568,rock,1
740,pop/r&b,1
2197,jazz,1
7962,electronic,1
8583,jazz,2
8583,experimental,2
3222,pop/r&b,2
3222,folk/country,2
6142,rock,1
218,rock,1
7617,rock,2
7617,experimental,2
823,rock,1
4535,,0
1590,rock,1
865,experimental,1
8557,rock,1
7482,jazz,1
4381,jazz,2
4381,electronic,2
4913,rock,1
4066,rock,2
4066,experimental,2
265,electronic,1
5360,rock,1
1677,electronic,1
6639,electronic,1
5759,rock,1
7087,,0
6794,rock,2
6794,metal,2
20,rock,2
20,experimental,2
2822,rock,1
6005,rock,1
8733,rock,1
4281,rock,2
4281,experimental,2
993,rock,1
3770,electronic,1
4174,rock,1
4248,electronic,1
8926,jazz,2
8926,experimental,2
7398,rock,2
7398,experimental,2
6624,electronic,1
2877,,0
5125,electronic,1
5483,pop/r&b,1
3899,rock,1
4655,rock,1
4753,electronic,1
8183,rock,2
8183,electronic,2
2434,rock,1
4054,rock,1
4123,rock,2
4123,experimental,2
6038,,0
11738,rock,1
7476,electronic,1
7281,rock,1
346,rock,2
346,metal,2
2863,rock,2
2863,experimental,2
3114,electronic,1
4451,rock,1
8331,electronic,1
1447,,0
2007,,0
6829,pop/r&b,1
8608,rock,2
8608,experimental,2
4142,,0
8486,,0
3063,rock,1
2794,experimental,1
7190,rock,1
571,electronic,1
1533,jazz,2
1533,electronic,2
8140,rock,1
5444,folk/country,1
7996,rock,1
707,,0
7023,electronic,1
3405,rock,1
3135,rock,1
4065,rock,1
7983,rock,2
7983,electronic,2
6304,rock,1
5236,rock,1
5269,rock,2
5269,experimental,2
157,rock,1
6614,rock,2
6614,experimental,2
1043,,0
727,pop/r&b,2
727,electronic,2
3881,rock,1
82,rock,1
7494,rock,2
7494,experimental,2
1478,rock,2
1478,experimental,2
6462,rock,1
8651,rock,1
7067,rock,1
4261,rock,1
161,metal,1
1451,rock,1
155,rock,1
2988,,0
254,rock,2
254,experimental,2
3035,experimental,1
2950,rock,2
2950,electronic,2
4936,rock,1
7598,rock,1
1701,rock,2
1701,metal,2
8188,rock,1
6652,rock,1
4040,rock,1
8580,rock,1
164,rock,2
164,metal,2
118,rock,1
7335,,0
1015,rock,1
6461,rock,1
5502,rock,2
5502,electronic,2
4906,rock,1
8155,electronic,1
7941,rock,2
7941,experimental,2
6448,electronic,1
1501,rock,1
7113,rock,1
4897,,0
669,rock,1
570,jazz,2
570,experimental,2
8570,rock,1
8924,jazz,2
8924,experimental,2
8875,global,2
8875,electronic,2
7447,electronic,1
4782,rock,1
6238,rock,1
8504,rock,1
5070,rock,1
2957,rock,1
4306,rock,1
7662,rock,1
1440,,0
510,rock,2
510,electronic,2
7565,rock,1
602,rap,1
8400,rock,1
8144,rock,1
5046,pop/r&b,1
5756,,0
5757,,0
5754,,0
7438,jazz,1
3834,electronic,1
5533,rock,1
6659,rock,1
3800,rock,1
4738,rock,2
4738,electronic,2
4488,,0
697,,0
3524,rock,2
3524,electronic,2
5952,rock,1
177,metal,1
5232,rock,1
6335,electronic,1
80,electronic,1
5085,rock,1
2703,rock,1
8645,rock,1
6066,experimental,2
6066,electronic,2
6417,rock,2
6417,experimental,2
8011,electronic,1
2669,rock,2
2669,electronic,2
1231,rock,1
4627,rock,1
6692,rock,2
6692,electronic,2
7445,electronic,1
8074,rock,1
1284,rap,1
1640,rock,1
8104,metal,1
2283,rock,2
2283,electronic,2
8611,rock,1
6748,rock,1
1060,rock,1
1024,rock,2
1024,metal,2
4677,rock,1
4320,rock,1
5365,rock,1
144,rock,1
2757,rap,1
5461,electronic,1
4269,rock,2
4269,metal,2
1638,pop/r&b,1
8427,global,1
2964,pop/r&b,1
2166,rock,1
6013,rock,2
6013,experimental,2
2860,rock,3
2860,metal,3
2860,experimental,3
561,rock,1
1517,rap,1
2830,rock,1
8373,rock,1
8494,electronic,1
7311,rock,1
7280,rock,1
